unnamed	1368104582	2013-05-09	21:03:02	|	21:03:02	test
unnamed	1368104583	2013-05-09	21:03:03	|	21:03:03	test
unnamed	1368104584	2013-05-09	21:03:04	|	21:03:04	test
ssp	1368104585	2013-05-09	21:03:05	|	21:03:05	Prepare to make screenshot.
unnamed	1368104585	2013-05-09	21:03:05	|	21:03:05	test
unnamed	1368104586	2013-05-09	21:03:06	|	21:03:06	test
unnamed	1368104588	2013-05-09	21:03:08	|	21:03:08	test
unnamed	1368104589	2013-05-09	21:03:09	|	21:03:09	test
unnamed	1368104590	2013-05-09	21:03:10	|	21:03:10	test
ssp	1368104585	2013-05-09	21:03:05	|	21:03:10	Screenshot created.
ssp	1368104585	2013-05-09	21:03:05	|	21:03:10	Screenshot renamed: 1368104585.94.jpg
ssp	1368104585	2013-05-09	21:03:05	|	21:03:10	Prepare to send screenshot: 1368104585.94.jpg
ssp	1368104585	2013-05-09	21:03:05	|	21:03:10	file berhasil kami terima dengan baik.
ssp	1368104585	2013-05-09	21:03:05	|	21:03:10	Screenshot was sent: 1368104585.94.jpg
ssp	1368104590	2013-05-09	21:03:10	|	21:03:10	Prepare to make screenshot.
ssp	1368104590	2013-05-09	21:03:10	|	21:03:10	Screenshot created.
ssp	1368104590	2013-05-09	21:03:10	|	21:03:10	Screenshot renamed: 1368104590.27.jpg
ssp	1368104590	2013-05-09	21:03:10	|	21:03:10	Prepare to send screenshot: 1368104590.27.jpg
ssp	1368104590	2013-05-09	21:03:10	|	21:03:10	file berhasil kami terima dengan baik.
ssp	1368104590	2013-05-09	21:03:10	|	21:03:10	Screenshot was sent: 1368104590.27.jpg
ssp	1368104590	2013-05-09	21:03:10	|	21:03:10	Prepare to make screenshot.
unnamed	1368104591	2013-05-09	21:03:11	|	21:03:11	test
ssp	1368104590	2013-05-09	21:03:10	|	21:03:11	Screenshot created.
ssp	1368104590	2013-05-09	21:03:10	|	21:03:11	Screenshot renamed: 1368104590.88.jpg
ssp	1368104590	2013-05-09	21:03:10	|	21:03:11	Current screenshot detected same than before.
ssp	1368104590	2013-05-09	21:03:10	|	21:03:11	Deleted Screenshot: 1368104590.88.jpg
ssp	1368104591	2013-05-09	21:03:11	|	21:03:11	Prepare to make screenshot.
ssp	1368104591	2013-05-09	21:03:11	|	21:03:11	Screenshot created.
ssp	1368104591	2013-05-09	21:03:11	|	21:03:11	Screenshot renamed: 1368104591.29.jpg
ssp	1368104591	2013-05-09	21:03:11	|	21:03:11	Prepare to send screenshot: 1368104591.29.jpg
ssp	1368104591	2013-05-09	21:03:11	|	21:03:11	file berhasil kami terima dengan baik.
ssp	1368104591	2013-05-09	21:03:11	|	21:03:11	Screenshot was sent: 1368104591.29.jpg
ssp	1368104591	2013-05-09	21:03:11	|	21:03:11	Prepare to make screenshot.
unnamed	1368104592	2013-05-09	21:03:12	|	21:03:12	test
ssp	1368104591	2013-05-09	21:03:11	|	21:03:12	Screenshot created.
ssp	1368104591	2013-05-09	21:03:11	|	21:03:12	Screenshot renamed: 1368104591.75.jpg
ssp	1368104591	2013-05-09	21:03:11	|	21:03:12	Current screenshot detected same than before.
ssp	1368104591	2013-05-09	21:03:11	|	21:03:12	Deleted Screenshot: 1368104591.75.jpg
ssp	1368104592	2013-05-09	21:03:12	|	21:03:12	Prepare to make screenshot.
ssp	1368104592	2013-05-09	21:03:12	|	21:03:12	Screenshot created.
ssp	1368104592	2013-05-09	21:03:12	|	21:03:12	Screenshot renamed: 1368104592.25.jpg
ssp	1368104592	2013-05-09	21:03:12	|	21:03:12	Prepare to send screenshot: 1368104592.25.jpg
ssp	1368104592	2013-05-09	21:03:12	|	21:03:12	file berhasil kami terima dengan baik.
ssp	1368104592	2013-05-09	21:03:12	|	21:03:12	Screenshot was sent: 1368104592.25.jpg
ssp	1368104592	2013-05-09	21:03:12	|	21:03:12	Prepare to make screenshot.
unnamed	1368104593	2013-05-09	21:03:13	|	21:03:13	test
ssp	1368104592	2013-05-09	21:03:12	|	21:03:13	Screenshot created.
ssp	1368104592	2013-05-09	21:03:12	|	21:03:13	Screenshot renamed: 1368104592.78.jpg
ssp	1368104592	2013-05-09	21:03:12	|	21:03:13	Current screenshot detected same than before.
ssp	1368104592	2013-05-09	21:03:12	|	21:03:13	Deleted Screenshot: 1368104592.78.jpg
ssp	1368104593	2013-05-09	21:03:13	|	21:03:13	Prepare to make screenshot.
ssp	1368104593	2013-05-09	21:03:13	|	21:03:13	Screenshot created.
ssp	1368104593	2013-05-09	21:03:13	|	21:03:13	Screenshot renamed: 1368104593.23.jpg
ssp	1368104593	2013-05-09	21:03:13	|	21:03:13	Prepare to send screenshot: 1368104593.23.jpg
ssp	1368104593	2013-05-09	21:03:13	|	21:03:13	file berhasil kami terima dengan baik.
ssp	1368104593	2013-05-09	21:03:13	|	21:03:13	Screenshot was sent: 1368104593.23.jpg
ssp	1368104593	2013-05-09	21:03:13	|	21:03:13	Prepare to make screenshot.
unnamed	1368104594	2013-05-09	21:03:14	|	21:03:14	test
ssp	1368104593	2013-05-09	21:03:13	|	21:03:14	Screenshot created.
ssp	1368104593	2013-05-09	21:03:13	|	21:03:14	Screenshot renamed: 1368104593.96.jpg
ssp	1368104593	2013-05-09	21:03:13	|	21:03:14	Prepare to send screenshot: 1368104593.96.jpg
ssp	1368104593	2013-05-09	21:03:13	|	21:03:14	file berhasil kami terima dengan baik.
ssp	1368104593	2013-05-09	21:03:13	|	21:03:14	Screenshot was sent: 1368104593.96.jpg
unnamed	1368104595	2013-05-09	21:03:15	|	21:03:15	test
ssp	1368104595	2013-05-09	21:03:15	|	21:03:15	Prepare to make screenshot.
ssp	1368104595	2013-05-09	21:03:15	|	21:03:15	Screenshot created.
